"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-01",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-02",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-03",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-04",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-05",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-06",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-07",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-08",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-09",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-10",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-11",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-12",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-13",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-14",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-15",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-16",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-17",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-18",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-19",,,,,,,,
"USC00047270","RAYMOND, CA US","37.2095","-119.9086","280.1","2020-01-20",,,,,,,,
