"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-01","48",",,U","58","H,,U","43","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-02","52",",,U","67","H,,U","39","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-03","50",",,U","59","H,,U","39","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-04","47",",,U","57","H,,U","40","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-05","48",",,U","57","H,,U","40","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-06","49",",,U","63","H,,U","41","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-07","44",",,U","54","H,,U","36","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-08","40",",,U","43","H,,U","35","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-09","46",",,U","57","H,,U","39","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-10","44",",,U","52","H,,U","37","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-11","44",",,U","54","H,,U","36","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-12","44",",,U","54","H,,U","38","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-13","40",",,U","48","H,,U","34","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-14","47",",,U","53","H,,U","41","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-15","41",",,U","47","H,,U","37","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-16","41",",,U","47","H,,U","33","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-17","38",",,U","46","H,,U","31","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-18","44",",,U","54","H,,U","37","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-19","50",",,U","59","H,,U","45","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-20","46",",,U","53","H,,U","39","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-21","45",",,U","48","H,,U","40","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-22","48",",,U","57","H,,U","42","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-23","48",",,U","54","H,,U","41","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-24","49",",,U","53","H,,U","45","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-25","51",",,U","54","H,,U","48","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-26","54",",,U","62","H,,U","49","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-27","52",",,U","59","H,,U","47","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-28","49",",,U","56","H,,U","46","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-29","54",",,U","64","H,,U","46","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-30","57",",,U","68","H,,U","46","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-01-31","57",",,U","67","H,,U","50","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-02-01","53",",,U","64","H,,U","46","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-02-02","49",",,U","55","H,,U","40","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-02-03","43",",,U","51","H,,U","37","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-02-04","46",",,U","56","H,,U","35","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-02-05","53",",,U","61","H,,U","44","H,,U",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","2020-02-06","59",",,U","71","H,,U","51","H,,U",,
